IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
192.168.224.3,InterfaceOutUtilization(GigabitEthernet0/5),60,3,90,ATMSL
192.168.224.3,ResponseTime,60,3,250,ATMSL
192.168.224.3,CiscoCPUUtilization_total_5M_Rev,60,3,75,ATMSL
192.168.224.3,CiscoCPUUtilization_total_5M,60,3,75,ATMSL
192.168.224.3,CiscoCPUUtilization_total_1M,60,3,75,ATMSL
10.254.254.10,Availability,10,12,0,ATMSL
10.254.254.10,ResponseTime,60,3,250,ATMSL
192.168.248.90,Processor Usage,60,5,90,ATMSL
192.168.248.90,Processor Usage: Per CPU,60,3,90,ATMSL
10.254.254.10,PacketLoss,10,12,10,ATMSL
192.168.248.105,Processor Usage,60,5,90,ATMSL
192.168.248.105,ResponseTime,60,3,250,ATMSL
192.168.248.105,Availability,10,12,0,ATMSL
192.168.248.105,Disk Usage,5,300,90,ATMSL
192.168.248.105,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.105,Memory Usage,60,5,90,ATMSL
192.168.248.105,PacketLoss,60,3,10,ATMSL
192.168.248.90,Disk Usage,5,300,90,ATMSL
192.168.248.90,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.90,Memory Usage,60,5,90,ATMSL
192.168.248.90,PacketLoss,60,3,10,ATMSL
192.168.248.90,ResponseTime,60,3,250,ATMSL
192.168.248.90,Availability,10,12,0,ATMSL
192.168.245.17,Availability,10,12,0,ATMSL
192.168.245.17,Disk Usage,5,300,90,ATMSL
192.168.245.17,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.245.17,Memory Usage,60,5,90,ATMSL
192.168.245.17,PacketLoss,60,3,10,ATMSL
10.254.254.253,Availability,10,12,0,ATMSL
10.254.254.253,CPU Load,60,3,90,ATMSL
10.254.254.253,InterfaceInUtilization(eth0),60,3,90,ATMSL
10.254.254.253,InterfaceInUtilization(eth1),60,3,90,ATMSL
10.254.254.253,InterfaceOutUtilization(eth1),60,3,90,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/1),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/10),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/11),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/12),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/6),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/7),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/8),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/9),120,3,100,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/6),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/8),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/1),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/10),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/11),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/12),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/6),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/7),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/8),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/9),60,3,90,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/18),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/19),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/2),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/20),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/13),180,3,10,ATMSL
192.168.245.17,ResponseTime,60,3,250,ATMSL
10.254.254.253,Disk Usage: Per Drive,300,5,90,ATMSL
10.254.254.253,InterfaceCRCErrors(eth1),120,3,100,ATMSL
10.254.254.253,InterfaceInErrorsRate(eth0),180,3,10,ATMSL
10.254.254.253,InterfaceOperStatus(eth1),60,3,DOWN,ATMSL
10.254.254.253,InterfaceOutUtilization(eth0),60,3,90,ATMSL
10.254.254.253,Swap Mem Usage,60,3,90,ATMSL
10.254.241.13,CiscoMemoryUtilization,60,3,75,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/13),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/15),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/22),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/4),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(GigabitEthernet0/2),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(Vlan14),120,3,100,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/22),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(Vlan14),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/22),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(Vlan14),180,3,10,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/13),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/15),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/17),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/22),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/4),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(GigabitEthernet0/2),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(Vlan14),60,3,90,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/13),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/15),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/17),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/22),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/4),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(GigabitEthernet0/2),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(Vlan14),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/22),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(Vlan14),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/22),180,3,10,ATMSL
192.168.245.17,Processor Usage,60,5,90,ATMSL
192.168.245.17,Processor Usage: Per CPU,60,3,90,ATMSL
10.254.254.253,InterfaceInDiscardsRate(eth0),180,3,10,ATMSL
10.254.254.253,InterfaceInDiscardsRate(eth1),180,3,10,ATMSL
10.254.254.253,InterfaceOutDiscardsRate(eth1),180,3,10,ATMSL
10.254.254.253,InterfaceOutErrorsRate(eth0),180,3,10,ATMSL
10.254.254.253,InterfaceOutErrorsRate(eth1),180,3,10,ATMSL
10.254.254.253,Memory Utilization,60,3,110,ATMSL
10.254.254.253,PacketLoss,60,3,10,ATMSL
10.254.254.253,ResponseTime,60,3,250,ATMSL
10.254.254.253,SIPTrunkStatus_1,60,3,0,ATMSL
192.168.224.3,CiscoCPUUtilization_total_1M_Rev,60,3,75,ATMSL
192.168.248.105,Processor Usage: Per CPU,60,3,90,ATMSL
10.254.241.13,CiscoTemperature,60,3,75,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/14),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/16),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/20),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/3),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/5),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(GigabitEthernet0/1),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(Vlan12),120,3,100,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/5),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(Vlan12),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.241.13,Availability,10,12,0,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/17),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/18),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/19),120,3,100,ATMSL
10.254.241.13,InterfaceCRCErrors(FastEthernet0/2),120,3,100,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceInDiscardsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/6),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/8),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/18),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/19),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/2),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/20),60,3,90,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/1),60,3,DOWN,ATMSL
10.254.241.13,InterfaceInErrorsRate(FastEthernet0/5),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceInErrorsRate(Vlan12),180,3,10,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/14),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/16),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/3),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(FastEthernet0/5),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(GigabitEthernet0/1),60,3,90,ATMSL
10.254.241.13,InterfaceInUtilization(Vlan12),60,3,90,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/14),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/16),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/3),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/5),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(GigabitEthernet0/1),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(Vlan12),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/5),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(Vlan12),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/5),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(Vlan12),180,3,10,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/1),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/14),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/16),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/3),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/5),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(Vlan12),60,3,90,ATMSL
10.254.241.13,PacketLoss,10,12,10,ATMSL
10.254.254.253,Disk Usage,180,3,90,ATMSL
10.254.254.253,InterfaceCRCErrors(eth0),120,3,100,ATMSL
10.254.254.253,InterfaceInErrorsRate(eth1),180,3,10,ATMSL
10.254.254.253,InterfaceOperStatus(eth0),60,3,DOWN,ATMSL
10.254.254.253,InterfaceOutDiscardsRate(eth0),180,3,10,ATMSL
10.254.254.253,Mem Usage Load,60,3,95,ATMSL
10.254.254.253,SIPTrunkStatus_2,60,3,0,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(Vlan14),180,3,10,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/15),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/17),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/22),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/4),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(GigabitEthernet0/2),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(Vlan14),60,3,90,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/10),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/11),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/12),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/6),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/7),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/8),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOperStatus(FastEthernet0/9),60,3,DOWN,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/6),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/8),180,3,10,ATMSL
10.254.241.13,InterfaceOutDiscardsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/2),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/10),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/11),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/12),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/13),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/6),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/7),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/8),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/9),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(GigabitEthernet0/1),60,3,90,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/6),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/8),180,3,10,ATMSL
10.254.241.13,InterfaceOutErrorsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/18),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/19),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/2),60,3,90,ATMSL
10.254.241.13,InterfaceOutUtilization(FastEthernet0/20),60,3,90,ATMSL
10.254.241.13,ResponseTime,60,3,250,ATMSL
10.254.241.13,RouterCPUUtilization,60,3,60,ATMSL
10.254.208.5,CiscoTemperature,60,3,75,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet10),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet12),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(1),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(1),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(1),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(1),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(500),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet1),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet22),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet23),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet24),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet25),120,3,100,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet1),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet10),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet11),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet12),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet24),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet25),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet26),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet27),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet28),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet10),180,3,10,ATMSL
10.254.208.5,CiscoMemoryUtilization,60,3,75,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet11),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet13),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet18),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet2),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet21),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet26),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet28),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet9),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(tunnel1),120,3,100,ATMSL
10.254.208.5,InterfaceInDiscardsRate(500),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet13),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet15),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet21),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet23),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet4),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet6),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(tunnel1),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(500),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet15),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet17),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet23),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet25),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet4),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet6),180,3,10,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet10),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet12),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet19),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet20),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet27),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet3),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet8),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(Logical-int 1),60,3,90,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet12),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet14),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet20),60,3,DOWN,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet19),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet20),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet27),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet3),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(gigabitethernet8),120,3,100,ATMSL
10.254.208.5,InterfaceCRCErrors(Logical-int 1),120,3,100,ATMSL
10.254.208.5,InterfaceInDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet14),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet16),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet20),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet22),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet3),180,3,10,ATMSL
10.254.208.5,InterfaceInDiscardsRate(gigabitethernet5),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet1),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet14),180,3,10,ATMSL
10.254.208.5,InterfaceInErrorsRate(gigabitethernet16),180,3,10,ATMSL
